docID,word,startPos,endPos,label,bag,preWord,postWord
235,killer actually operating director,702,735,0,4,serial,movie
235,actually operating director movie,709,741,0,4,killer,set
235,operating director movie set,718,745,0,4,actually,exploits
235,director movie set exploits,728,754,0,4,operating,worth
235,movie set exploits worth,737,760,0,4,director,Nelson
235,set exploits worth Nelson,743,767,0,4,movie,ably
235,exploits worth Nelson ably,747,772,0,4,set,slides
235,worth Nelson ably slides,756,779,0,4,exploits,back
235,Nelson ably slides back,762,784,0,4,worth,psycho
235,ably slides back psycho,769,791,0,4,Nelson,role
235,slides back psycho role,774,796,0,4,ably,without
235,back psycho role without,781,804,0,4,slides,difficulty
235,psycho role without difficulty,786,815,0,4,back,Stanley
235,role without difficulty Stanley,793,823,0,4,psycho,clever
235,without difficulty Stanley clever,798,830,0,4,role,ever
235,difficulty Stanley clever ever,806,835,0,4,without,using
235,Stanley clever ever using,817,841,0,4,difficulty,brains
235,clever ever using brains,825,848,0,4,Stanley,commandeer
235,ever using brains commandeer,832,859,0,4,clever,film
235,using brains commandeer film,837,864,0,4,ever,production
235,brains commandeer film production,843,875,0,4,using,killing
235,commandeer film production killing,850,883,0,4,brains,whoever
235,film production killing whoever,861,891,0,4,commandeer,order
235,production killing whoever order,866,897,0,4,film,maintain
235,killing whoever order maintain,877,906,0,4,production,full
235,whoever order maintain full,885,911,0,4,killing,control
235,order maintain full control,893,919,0,4,whoever,work
235,maintain full control work,899,924,0,4,order,letting
235,full control work letting,908,932,0,4,maintain,one
235,control work letting one,913,936,0,4,full,stand
235,work letting one stand,921,942,0,4,control,waythat
235,letting one stand waythat,926,950,0,4,work,Alison
235,one stand waythat Alison,934,957,0,4,letting,realizes
235,stand waythat Alison realizes,938,966,0,4,one,Stanley
235,waythat Alison realizes Stanley,944,974,0,4,stand,really
235,Alison realizes Stanley really,952,981,0,4,waythat,Alison
235,realizes Stanley really Alison,959,988,0,4,Alison,type
235,Stanley really Alison type,968,993,0,4,realizes,ambitious
235,really Alison type ambitious,976,1003,0,4,Stanley,writer
235,Alison type ambitious writer,983,1010,0,4,really,wants
235,type ambitious writer wants,990,1016,0,4,Alison,capture
235,ambitious writer wants capture,995,1024,0,4,type,essence
235,writer wants capture essence,1005,1032,0,4,ambitious,subjectwhat
235,wants capture essence subjectwhat,1012,1044,0,4,writer,motivated
235,capture essence subjectwhat motivated,1018,1054,0,4,wants,Stanley
235,essence subjectwhat motivated Stanley,1026,1062,0,4,capture,kill
235,subjectwhat motivated Stanley kill,1034,1067,0,4,essence,would
235,motivated Stanley kill would,1046,1073,0,4,subjectwhat,thing
235,Stanley kill would thing,1056,1079,0,4,motivated,led
235,kill would thing led,1064,1083,0,4,Stanley,man
235,would thing led man,1069,1087,0,4,kill,dark
235,thing led man dark,1075,1092,0,4,would,path
235,led man dark path,1081,1097,0,4,thing,humor
235,man dark path humor,1085,1103,0,4,led,Alison
235,dark path humor Alison,1089,1110,0,4,man,actually
235,path humor Alison actually,1094,1119,0,4,dark,working
235,humor Alison actually working,1099,1127,0,4,path,man
235,Alison actually working man,1105,1131,0,4,humor,also
235,actually working man also,1112,1136,0,4,Alison,part
235,working man also part,1121,1141,0,4,actually,satire
235,man also part satire,1129,1148,0,4,working,heart
235,also part satire heart,1133,1154,0,4,man,dark
235,part satire heart dark,1138,1159,0,4,also,comedy
235,satire heart dark comedy,1143,1166,0,4,part,thriller
235,heart dark comedy thriller,1150,1175,0,4,satire,course
235,dark comedy thriller course,1156,1182,0,4,heart,get
235,comedy thriller course get,1161,1186,0,4,dark,inevitable
235,thriller course get inevitable,1168,1197,0,4,comedy,showdown
235,course get inevitable showdown,1177,1206,0,4,thriller,Alison
235,get inevitable showdown Alison,1184,1213,0,4,course,Stanley
235,inevitable showdown Alison Stanley,1188,1221,0,4,get,really
235,showdown Alison Stanley really,1199,1228,0,4,inevitable,ridiculous
235,Alison Stanley really ridiculous,1208,1239,0,4,showdown,unbelievable
235,Stanley really ridiculous unbelievable,1215,1252,0,4,Alison,conclusion
235,really ridiculous unbelievable conclusion,1223,1263,0,4,Stanley,regarding
235,ridiculous unbelievable conclusion regarding,1230,1273,0,4,really,killers
235,unbelievable conclusion regarding killers,1241,1281,0,4,ridiculous,fatequite
235,conclusion regarding killers fatequite,1254,1291,0,4,unbelievable,hard
235,regarding killers fatequite hard,1265,1296,0,4,conclusion,pill
235,killers fatequite hard pill,1275,1301,0,4,regarding,swallow
235,fatequite hard pill swallow,1283,1309,0,4,killers,Unlike
235,hard pill swallow Unlike,1293,1316,0,4,fatequite,first
235,pill swallow Unlike first,1298,1322,0,4,hard,film
235,swallow Unlike first film,1303,1327,0,4,pill,photographed
235,Unlike first film photographed,1311,1340,0,4,swallow,sophisticated
235,first film photographed sophisticated,1318,1354,0,4,Unlike,polish
235,film photographed sophisticated polish,1324,1361,0,4,first,director
235,photographed sophisticated polish director,1329,1370,0,4,film,PoChih
235,sophisticated polish director PoChih,1342,1377,0,4,photographed,Leong
235,polish director PoChih Leong,1356,1383,0,4,sophisticated,uses
235,director PoChih Leong uses,1363,1388,0,4,polish,unnecessary
235,PoChih Leong uses unnecessary,1372,1400,0,4,director,techniques
235,Leong uses unnecessary techniques,1379,1411,0,4,PoChih,neededsuch
235,uses unnecessary techniques neededsuch,1385,1422,0,4,Leong,shooting
235,unnecessary techniques neededsuch shooting,1390,1431,0,4,uses,kinds
235,techniques neededsuch shooting kinds,1402,1437,0,4,unnecessary,weird
235,neededsuch shooting kinds weird,1413,1443,0,4,techniques,angles
235,shooting kinds weird angles,1424,1450,0,4,neededsuch,slowmotion
235,kinds weird angles slowmotion,1433,1461,0,4,shooting,sepia
235,weird angles slowmotion sepia,1439,1467,0,4,kinds,color
235,angles slowmotion sepia color,1445,1473,0,4,weird,several
235,slowmotion sepia color several,1452,1481,0,4,angles,instances
235,sepia color several instances,1463,1491,0,4,slowmotion,captured
235,color several instances captured,1469,1500,0,4,sepia,videoand
235,several instances captured videoand,1475,1509,0,4,color,rather
235,instances captured videoand rather,1483,1516,0,4,several,annoy
235,captured videoand rather annoy,1493,1522,0,4,instances,instead
235,videoand rather annoy instead,1502,1530,0,4,captured,impress
235,rather annoy instead impress,1511,1538,0,4,videoand,sequel
235,annoy instead impress sequel,1518,1545,0,4,rather,wasnt
235,instead impress sequel wasnt,1524,1551,0,4,annoy,target
235,impress sequel wasnt target,1532,1558,0,4,instead,much
235,sequel wasnt target much,1540,1563,0,4,impress,original
235,wasnt target much original,1547,1572,0,4,sequel,lot
235,target much original lot,1553,1576,0,4,wasnt,humor
235,much original lot humor,1560,1582,0,4,target,less
235,original lot humor less,1565,1587,0,4,much,effective
235,lot humor less effective,1574,1597,0,4,original,NA
221,Warning,0,6,0,1,NA,Spoilers
221,Spoilers,8,15,0,1,Warning,following
221,following,17,25,0,1,Spoilers,Superb
221,Superb,27,32,0,1,following,recreation
221,recreation,34,43,0,1,Superb,base
221,base,45,48,0,1,recreation,Antarctica
221,Antarctica,50,59,0,1,base,real
221,real,61,64,0,1,Antarctica,events
221,events,66,71,0,1,real,film
221,film,73,76,0,1,events,took
221,took,78,81,0,1,film,place
221,place,83,87,0,1,took,libelous
221,libelous,89,96,0,1,place,scandalous
221,scandalous,98,107,0,1,libelous,Filmed
221,Filmed,109,114,0,1,scandalous,Canada
221,Canada,116,121,0,1,Filmed,presumably
221,presumably,123,132,0,1,Canada,largely
221,largely,134,140,0,1,presumably,Canadian
221,Canadian,142,149,0,1,largely,crew
221,crew,151,154,0,1,Canadian,cast
221,cast,156,159,0,1,crew,caught
221,caught,161,166,0,1,cast,last
221,last,168,171,0,1,caught,half
221,half,173,176,0,1,last,film
221,film,178,181,0,1,half,recently
221,recently,183,190,0,1,film,Global
221,Global,192,197,0,1,recently,television
221,television,199,208,0,1,Global,Canada
221,Canada,210,215,0,1,television,Nothing
221,Nothing,217,223,0,1,Canada,much
221,much,225,228,0,1,Nothing,say
221,say,230,232,0,1,much,thoroughly
221,thoroughly,234,243,0,1,say,appalled
221,appalled,245,252,0,1,thoroughly,blatant
221,blatant,254,260,0,1,appalled,piece
221,piece,262,266,0,1,blatant,American
221,American,268,275,0,1,piece,historical
221,historical,277,286,0,1,American,revisionist
221,revisionist,288,298,0,1,historical,propaganda
221,propaganda,300,309,0,1,revisionist,starring
221,starring,311,318,0,1,propaganda,Susan
221,Susan,320,324,0,1,starring,Sarandon
221,Sarandon,326,333,0,1,Susan,people
221,people,335,340,0,1,Sarandon,assume
221,assume,342,347,0,1,people,Canadian
221,Canadian,349,356,0,1,assume,born
221,born,358,361,0,1,Canadian,director
221,director,363,370,0,1,born,Roger
221,Roger,372,376,0,1,director,Spottiswoode
221,Spottiswoode,378,389,0,1,Roger,coerced
221,coerced,391,397,0,1,Spottiswoode,make
221,make,399,402,0,1,coerced,USAF
221,USAF,404,407,0,1,make,heroes
221,heroes,409,414,0,1,USAF,film
221,film,416,419,0,1,heroes,fact
221,fact,421,424,0,1,film,real
221,real,426,429,0,1,fact,rescuers
221,rescuers,431,438,0,1,real,small
221,small,440,444,0,1,rescuers,private
221,private,446,452,0,1,small,airline
221,airline,454,460,0,1,private,based
221,based,462,466,0,1,airline,Calgary
221,Calgary,468,474,0,1,based,Kenn
221,Kenn,476,479,0,1,Calgary,Borek
221,Borek,481,485,0,1,Kenn,NA
221,Warning Spoilers,0,15,0,2,NA,following
221,Spoilers following,8,25,0,2,Warning,Superb
221,following Superb,17,32,0,2,Spoilers,recreation
221,Superb recreation,27,43,0,2,following,base
221,recreation base,34,48,0,2,Superb,Antarctica
221,base Antarctica,45,59,0,2,recreation,real
221,Antarctica real,50,64,0,2,base,events
221,real events,61,71,0,2,Antarctica,film
221,events film,66,76,0,2,real,took
221,film took,73,81,0,2,events,place
221,took place,78,87,0,2,film,libelous
221,place libelous,83,96,0,2,took,scandalous
221,libelous scandalous,89,107,0,2,place,Filmed
221,scandalous Filmed,98,114,0,2,libelous,Canada
221,Filmed Canada,109,121,0,2,scandalous,presumably
221,Canada presumably,116,132,0,2,Filmed,largely
221,presumably largely,123,140,0,2,Canada,Canadian
221,largely Canadian,134,149,0,2,presumably,crew
221,Canadian crew,142,154,0,2,largely,cast
221,crew cast,151,159,0,2,Canadian,caught
221,cast caught,156,166,0,2,crew,last
221,caught last,161,171,0,2,cast,half
221,last half,168,176,0,2,caught,film
221,half film,173,181,0,2,last,recently
221,film recently,178,190,0,2,half,Global
221,recently Global,183,197,0,2,film,television
221,Global television,192,208,0,2,recently,Canada
221,television Canada,199,215,0,2,Global,Nothing
221,Canada Nothing,210,223,0,2,television,much
221,Nothing much,217,228,0,2,Canada,say
221,much say,225,232,0,2,Nothing,thoroughly
221,say thoroughly,230,243,0,2,much,appalled
221,thoroughly appalled,234,252,0,2,say,blatant
221,appalled blatant,245,260,0,2,thoroughly,piece
221,blatant piece,254,266,0,2,appalled,American
221,piece American,262,275,0,2,blatant,historical
221,American historical,268,286,0,2,piece,revisionist
221,historical revisionist,277,298,0,2,American,propaganda
221,revisionist propaganda,288,309,0,2,historical,starring
221,propaganda starring,300,318,0,2,revisionist,Susan
221,starring Susan,311,324,0,2,propaganda,Sarandon
221,Susan Sarandon,320,333,1,2,starring,people
221,Sarandon people,326,340,0,2,Susan,assume
221,people assume,335,347,0,2,Sarandon,Canadian
221,assume Canadian,342,356,0,2,people,born
221,Canadian born,349,361,0,2,assume,director
221,born director,358,370,0,2,Canadian,Roger
221,director Roger,363,376,0,2,born,Spottiswoode
221,Roger Spottiswoode,372,389,1,2,director,coerced
221,Spottiswoode coerced,378,397,0,2,Roger,make
221,coerced make,391,402,0,2,Spottiswoode,USAF
221,make USAF,399,407,0,2,coerced,heroes
221,USAF heroes,404,414,0,2,make,film
221,heroes film,409,419,0,2,USAF,fact
221,film fact,416,424,0,2,heroes,real
221,fact real,421,429,0,2,film,rescuers
221,real rescuers,426,438,0,2,fact,small
221,rescuers small,431,444,0,2,real,private
221,small private,440,452,0,2,rescuers,airline
221,private airline,446,460,0,2,small,based
221,airline based,454,466,0,2,private,Calgary
221,based Calgary,462,474,0,2,airline,Kenn
221,Calgary Kenn,468,479,0,2,based,Borek
221,Kenn Borek,476,485,0,2,Calgary,NA
221,Warning Spoilers following,0,25,0,3,NA,Superb
221,Spoilers following Superb,8,32,0,3,Warning,recreation
221,following Superb recreation,17,43,0,3,Spoilers,base
221,Superb recreation base,27,48,0,3,following,Antarctica
221,recreation base Antarctica,34,59,0,3,Superb,real
221,base Antarctica real,45,64,0,3,recreation,events
221,Antarctica real events,50,71,0,3,base,film
221,real events film,61,76,0,3,Antarctica,took
221,events film took,66,81,0,3,real,place
221,film took place,73,87,0,3,events,libelous
221,took place libelous,78,96,0,3,film,scandalous
221,place libelous scandalous,83,107,0,3,took,Filmed
221,libelous scandalous Filmed,89,114,0,3,place,Canada
221,scandalous Filmed Canada,98,121,0,3,libelous,presumably
221,Filmed Canada presumably,109,132,0,3,scandalous,largely
221,Canada presumably largely,116,140,0,3,Filmed,Canadian
221,presumably largely Canadian,123,149,0,3,Canada,crew
221,largely Canadian crew,134,154,0,3,presumably,cast
221,Canadian crew cast,142,159,0,3,largely,caught
221,crew cast caught,151,166,0,3,Canadian,last
221,cast caught last,156,171,0,3,crew,half
221,caught last half,161,176,0,3,cast,film
221,last half film,168,181,0,3,caught,recently
221,half film recently,173,190,0,3,last,Global
221,film recently Global,178,197,0,3,half,television
221,recently Global television,183,208,0,3,film,Canada
221,Global television Canada,192,215,0,3,recently,Nothing
221,television Canada Nothing,199,223,0,3,Global,much
221,Canada Nothing much,210,228,0,3,television,say
221,Nothing much say,217,232,0,3,Canada,thoroughly
221,much say thoroughly,225,243,0,3,Nothing,appalled
221,say thoroughly appalled,230,252,0,3,much,blatant
221,thoroughly appalled blatant,234,260,0,3,say,piece
221,appalled blatant piece,245,266,0,3,thoroughly,American
221,blatant piece American,254,275,0,3,appalled,historical
221,piece American historical,262,286,0,3,blatant,revisionist
221,American historical revisionist,268,298,0,3,piece,propaganda
221,historical revisionist propaganda,277,309,0,3,American,starring
221,revisionist propaganda starring,288,318,0,3,historical,Susan
221,propaganda starring Susan,300,324,0,3,revisionist,Sarandon
221,starring Susan Sarandon,311,333,0,3,propaganda,people
221,Susan Sarandon people,320,340,0,3,starring,assume
221,Sarandon people assume,326,347,0,3,Susan,Canadian
221,people assume Canadian,335,356,0,3,Sarandon,born
221,assume Canadian born,342,361,0,3,people,director
221,Canadian born director,349,370,0,3,assume,Roger
221,born director Roger,358,376,0,3,Canadian,Spottiswoode
221,director Roger Spottiswoode,363,389,0,3,born,coerced
221,Roger Spottiswoode coerced,372,397,0,3,director,make
221,Spottiswoode coerced make,378,402,0,3,Roger,USAF
221,coerced make USAF,391,407,0,3,Spottiswoode,heroes
221,make USAF heroes,399,414,0,3,coerced,film
221,USAF heroes film,404,419,0,3,make,fact
221,heroes film fact,409,424,0,3,USAF,real
221,film fact real,416,429,0,3,heroes,rescuers
221,fact real rescuers,421,438,0,3,film,small
221,real rescuers small,426,444,0,3,fact,private
221,rescuers small private,431,452,0,3,real,airline
221,small private airline,440,460,0,3,rescuers,based
221,private airline based,446,466,0,3,small,Calgary
221,airline based Calgary,454,474,0,3,private,Kenn
221,based Calgary Kenn,462,479,0,3,airline,Borek
221,Calgary Kenn Borek,468,485,0,3,based,NA
221,Warning Spoilers following Superb,0,32,0,4,NA,recreation
221,Spoilers following Superb recreation,8,43,0,4,Warning,base
221,following Superb recreation base,17,48,0,4,Spoilers,Antarctica
221,Superb recreation base Antarctica,27,59,0,4,following,real
221,recreation base Antarctica real,34,64,0,4,Superb,events
221,base Antarctica real events,45,71,0,4,recreation,film
221,Antarctica real events film,50,76,0,4,base,took
221,real events film took,61,81,0,4,Antarctica,place
221,events film took place,66,87,0,4,real,libelous
221,film took place libelous,73,96,0,4,events,scandalous
221,took place libelous scandalous,78,107,0,4,film,Filmed
221,place libelous scandalous Filmed,83,114,0,4,took,Canada
221,libelous scandalous Filmed Canada,89,121,0,4,place,presumably
221,scandalous Filmed Canada presumably,98,132,0,4,libelous,largely
221,Filmed Canada presumably largely,109,140,0,4,scandalous,Canadian
221,Canada presumably largely Canadian,116,149,0,4,Filmed,crew
221,presumably largely Canadian crew,123,154,0,4,Canada,cast
221,largely Canadian crew cast,134,159,0,4,presumably,caught
221,Canadian crew cast caught,142,166,0,4,largely,last
221,crew cast caught last,151,171,0,4,Canadian,half
221,cast caught last half,156,176,0,4,crew,film
221,caught last half film,161,181,0,4,cast,recently
221,last half film recently,168,190,0,4,caught,Global
221,half film recently Global,173,197,0,4,last,television
221,film recently Global television,178,208,0,4,half,Canada
221,recently Global television Canada,183,215,0,4,film,Nothing
221,Global television Canada Nothing,192,223,0,4,recently,much
221,television Canada Nothing much,199,228,0,4,Global,say
221,Canada Nothing much say,210,232,0,4,television,thoroughly
221,Nothing much say thoroughly,217,243,0,4,Canada,appalled
221,much say thoroughly appalled,225,252,0,4,Nothing,blatant
221,say thoroughly appalled blatant,230,260,0,4,much,piece
221,thoroughly appalled blatant piece,234,266,0,4,say,American
221,appalled blatant piece American,245,275,0,4,thoroughly,historical
221,blatant piece American historical,254,286,0,4,appalled,revisionist
221,piece American historical revisionist,262,298,0,4,blatant,propaganda
221,American historical revisionist propaganda,268,309,0,4,piece,starring
221,historical revisionist propaganda starring,277,318,0,4,American,Susan
221,revisionist propaganda starring Susan,288,324,0,4,historical,Sarandon
221,propaganda starring Susan Sarandon,300,333,0,4,revisionist,people
221,starring Susan Sarandon people,311,340,0,4,propaganda,assume
221,Susan Sarandon people assume,320,347,0,4,starring,Canadian
221,Sarandon people assume Canadian,326,356,0,4,Susan,born
221,people assume Canadian born,335,361,0,4,Sarandon,director
221,assume Canadian born director,342,370,0,4,people,Roger
221,Canadian born director Roger,349,376,0,4,assume,Spottiswoode
221,born director Roger Spottiswoode,358,389,0,4,Canadian,coerced
221,director Roger Spottiswoode coerced,363,397,0,4,born,make
221,Roger Spottiswoode coerced make,372,402,0,4,director,USAF
221,Spottiswoode coerced make USAF,378,407,0,4,Roger,heroes
221,coerced make USAF heroes,391,414,0,4,Spottiswoode,film
221,make USAF heroes film,399,419,0,4,coerced,fact
221,USAF heroes film fact,404,424,0,4,make,real
221,heroes film fact real,409,429,0,4,USAF,rescuers
221,film fact real rescuers,416,438,0,4,heroes,small
221,fact real rescuers small,421,444,0,4,film,private
221,real rescuers small private,426,452,0,4,fact,airline
221,rescuers small private airline,431,460,0,4,real,based
221,small private airline based,440,466,0,4,rescuers,Calgary
221,private airline based Calgary,446,474,0,4,small,Kenn
221,airline based Calgary Kenn,454,479,0,4,private,Borek
221,based Calgary Kenn Borek,462,485,0,4,airline,NA
237,Mann,0,3,1,1,NA,photographs
237,photographs,5,15,0,1,Mann,Alberta
237,Alberta,17,23,0,1,photographs,Rocky
237,Rocky,25,29,0,1,Alberta,Mountains
237,Mountains,31,39,0,1,Rocky,superb
237,superb,41,46,0,1,Mountains,fashion
237,fashion,48,54,0,1,superb,Jimmy
237,Jimmy,56,60,0,1,fashion,Stewart
237,Stewart,62,68,0,1,Jimmy,Walter
237,Walter,70,75,0,1,Stewart,Brennan
237,Brennan,77,83,0,1,Walter,give
237,give,85,88,0,1,Brennan,enjoyable
237,enjoyable,90,98,0,1,give,performances
237,performances,100,111,0,1,enjoyable,always
237,always,113,118,0,1,performances,seem
237,seem,120,123,0,1,always,br
237,br,125,126,0,1,seem,br
237,br,128,129,0,1,br,come
237,come,131,134,0,1,br,Hollywood
237,Hollywood,136,144,0,1,come,Mountie
237,Mountie,146,152,0,1,Hollywood,telling
237,telling,154,160,0,1,Mountie,people
237,people,162,167,0,1,telling,Dawson
237,Dawson,169,174,0,1,people,City
237,City,176,179,0,1,Dawson,Yukon
237,Yukon,181,185,0,1,City,elect
237,elect,187,191,0,1,Yukon,marshal
237,marshal,193,199,0,1,elect,yes
237,yes,201,203,0,1,marshal,marshal
237,marshal,205,211,0,1,yes,enforce
237,enforce,213,219,0,1,marshal,law
237,law,221,223,0,1,enforce,gunfighters
237,gunfighters,225,235,0,1,law,battling
237,battling,237,244,0,1,gunfighters,streets
237,streets,246,252,0,1,battling,control
237,control,254,260,0,1,streets,town
237,town,262,265,0,1,control,br
237,br,267,268,0,1,town,br
237,br,270,271,0,1,br,Nothing
237,Nothing,273,279,0,1,br,even
237,even,281,284,0,1,Nothing,remotely
237,remotely,286,293,0,1,even,resembling
237,resembling,295,304,0,1,remotely,happened
237,happened,306,313,0,1,resembling,Canadian
237,Canadian,315,322,0,1,happened,side
237,side,324,327,0,1,Canadian,border
237,border,329,334,0,1,side,Klondike
237,Klondike,336,343,0,1,border,gold
237,gold,345,348,0,1,Klondike,rush
237,rush,350,353,0,1,gold,Mr
237,Mr,355,356,0,1,rush,Mann
237,Mann,358,361,1,1,Mr,company
237,company,363,369,0,1,Mann,appear
237,appear,371,376,0,1,company,mistaken
237,mistaken,378,385,0,1,appear,Dawson
237,Dawson,387,392,0,1,mistaken,City
237,City,394,397,0,1,Dawson,Deadwood
237,Deadwood,399,406,0,1,City,Canadian
237,Canadian,408,415,0,1,Deadwood,North
237,North,417,421,0,1,Canadian,American
237,American,423,430,0,1,North,Wild
237,Wild,432,435,0,1,American,Westbr
237,Westbr,437,442,0,1,Wild,br
237,br,444,445,0,1,Westbr,Canadian
237,Canadian,447,454,0,1,br,viewers
237,viewers,456,462,0,1,Canadian,prepared
237,prepared,464,471,0,1,viewers,Reefer
237,Reefer,473,478,0,1,prepared,Madness
237,Madness,480,486,0,1,Reefer,type
237,type,488,491,0,1,Madness,enjoyable
237,enjoyable,493,501,0,1,type,howl
237,howl,503,506,0,1,enjoyable,ludicrous
237,ludicrous,508,516,0,1,howl,plot
237,plot,518,521,0,1,ludicrous,shake
237,shake,523,527,0,1,plot,head
237,head,529,532,0,1,shake,NA
237,Mann photographs,0,15,0,2,NA,Alberta
237,photographs Alberta,5,23,0,2,Mann,Rocky
237,Alberta Rocky,17,29,0,2,photographs,Mountains
237,Rocky Mountains,25,39,0,2,Alberta,superb
237,Mountains superb,31,46,0,2,Rocky,fashion
237,superb fashion,41,54,0,2,Mountains,Jimmy
237,fashion Jimmy,48,60,0,2,superb,Stewart
237,Jimmy Stewart,56,68,1,2,fashion,Walter
237,Stewart Walter,62,75,0,2,Jimmy,Brennan
237,Walter Brennan,70,83,1,2,Stewart,give
237,Brennan give,77,88,0,2,Walter,enjoyable
237,give enjoyable,85,98,0,2,Brennan,performances
237,enjoyable performances,90,111,0,2,give,always
237,performances always,100,118,0,2,enjoyable,seem
237,always seem,113,123,0,2,performances,br
237,seem br,120,126,0,2,always,br
237,br br,125,129,0,2,seem,come
237,br come,128,134,0,2,br,Hollywood
237,come Hollywood,131,144,0,2,br,Mountie
237,Hollywood Mountie,136,152,0,2,come,telling
237,Mountie telling,146,160,0,2,Hollywood,people
237,telling people,154,167,0,2,Mountie,Dawson
237,people Dawson,162,174,0,2,telling,City
237,Dawson City,169,179,0,2,people,Yukon
237,City Yukon,176,185,0,2,Dawson,elect
237,Yukon elect,181,191,0,2,City,marshal
237,elect marshal,187,199,0,2,Yukon,yes
237,marshal yes,193,203,0,2,elect,marshal
237,yes marshal,201,211,0,2,marshal,enforce
237,marshal enforce,205,219,0,2,yes,law
237,enforce law,213,223,0,2,marshal,gunfighters
237,law gunfighters,221,235,0,2,enforce,battling
237,gunfighters battling,225,244,0,2,law,streets
237,battling streets,237,252,0,2,gunfighters,control
237,streets control,246,260,0,2,battling,town
237,control town,254,265,0,2,streets,br
237,town br,262,268,0,2,control,br
237,br br,267,271,0,2,town,Nothing
237,br Nothing,270,279,0,2,br,even
237,Nothing even,273,284,0,2,br,remotely
237,even remotely,281,293,0,2,Nothing,resembling
237,remotely resembling,286,304,0,2,even,happened
237,resembling happened,295,313,0,2,remotely,Canadian
237,happened Canadian,306,322,0,2,resembling,side
237,Canadian side,315,327,0,2,happened,border
237,side border,324,334,0,2,Canadian,Klondike
237,border Klondike,329,343,0,2,side,gold
237,Klondike gold,336,348,0,2,border,rush
237,gold rush,345,353,0,2,Klondike,Mr
237,rush Mr,350,356,0,2,gold,Mann
237,Mr Mann,355,361,0,2,rush,company
237,Mann company,358,369,0,2,Mr,appear
237,company appear,363,376,0,2,Mann,mistaken
237,appear mistaken,371,385,0,2,company,Dawson
237,mistaken Dawson,378,392,0,2,appear,City
237,Dawson City,387,397,0,2,mistaken,Deadwood
237,City Deadwood,394,406,0,2,Dawson,Canadian
237,Deadwood Canadian,399,415,0,2,City,North
237,Canadian North,408,421,0,2,Deadwood,American
237,North American,417,430,0,2,Canadian,Wild
237,American Wild,423,435,0,2,North,Westbr
237,Wild Westbr,432,442,0,2,American,br
237,Westbr br,437,445,0,2,Wild,Canadian
237,br Canadian,444,454,0,2,Westbr,viewers
237,Canadian viewers,447,462,0,2,br,prepared
237,viewers prepared,456,471,0,2,Canadian,Reefer
237,prepared Reefer,464,478,0,2,viewers,Madness
237,Reefer Madness,473,486,0,2,prepared,type
237,Madness type,480,491,0,2,Reefer,enjoyable
237,type enjoyable,488,501,0,2,Madness,howl
237,enjoyable howl,493,506,0,2,type,ludicrous
237,howl ludicrous,503,516,0,2,enjoyable,plot
237,ludicrous plot,508,521,0,2,howl,shake
237,plot shake,518,527,0,2,ludicrous,head
237,shake head,523,532,0,2,plot,NA
237,Mann photographs Alberta,0,23,0,3,NA,Rocky
237,photographs Alberta Rocky,5,29,0,3,Mann,Mountains
237,Alberta Rocky Mountains,17,39,0,3,photographs,superb
237,Rocky Mountains superb,25,46,0,3,Alberta,fashion
237,Mountains superb fashion,31,54,0,3,Rocky,Jimmy
237,superb fashion Jimmy,41,60,0,3,Mountains,Stewart
237,fashion Jimmy Stewart,48,68,0,3,superb,Walter
237,Jimmy Stewart Walter,56,75,0,3,fashion,Brennan
237,Stewart Walter Brennan,62,83,0,3,Jimmy,give
237,Walter Brennan give,70,88,0,3,Stewart,enjoyable
237,Brennan give enjoyable,77,98,0,3,Walter,performances
237,give enjoyable performances,85,111,0,3,Brennan,always
237,enjoyable performances always,90,118,0,3,give,seem
237,performances always seem,100,123,0,3,enjoyable,br
237,always seem br,113,126,0,3,performances,br
237,seem br br,120,129,0,3,always,come
237,br br come,125,134,0,3,seem,Hollywood
237,br come Hollywood,128,144,0,3,br,Mountie
237,come Hollywood Mountie,131,152,0,3,br,telling
237,Hollywood Mountie telling,136,160,0,3,come,people
237,Mountie telling people,146,167,0,3,Hollywood,Dawson
237,telling people Dawson,154,174,0,3,Mountie,City
237,people Dawson City,162,179,0,3,telling,Yukon
237,Dawson City Yukon,169,185,0,3,people,elect
237,City Yukon elect,176,191,0,3,Dawson,marshal
237,Yukon elect marshal,181,199,0,3,City,yes
237,elect marshal yes,187,203,0,3,Yukon,marshal
237,marshal yes marshal,193,211,0,3,elect,enforce
237,yes marshal enforce,201,219,0,3,marshal,law
237,marshal enforce law,205,223,0,3,yes,gunfighters
237,enforce law gunfighters,213,235,0,3,marshal,battling
237,law gunfighters battling,221,244,0,3,enforce,streets
237,gunfighters battling streets,225,252,0,3,law,control
237,battling streets control,237,260,0,3,gunfighters,town
237,streets control town,246,265,0,3,battling,br
237,control town br,254,268,0,3,streets,br
237,town br br,262,271,0,3,control,Nothing
237,br br Nothing,267,279,0,3,town,even
237,br Nothing even,270,284,0,3,br,remotely
237,Nothing even remotely,273,293,0,3,br,resembling
237,even remotely resembling,281,304,0,3,Nothing,happened
237,remotely resembling happened,286,313,0,3,even,Canadian
237,resembling happened Canadian,295,322,0,3,remotely,side
237,happened Canadian side,306,327,0,3,resembling,border
237,Canadian side border,315,334,0,3,happened,Klondike
237,side border Klondike,324,343,0,3,Canadian,gold
237,border Klondike gold,329,348,0,3,side,rush
