ID,Title,Author,Publication,Format,ISBN,Series,Physical Details
b2780,"""Environmental data analysis with MatLab""","""Menke, William.""","""Kidlington, Oxford, UK ; Elsevier, 2012.""","""Electronic books.""",9780123918871,"""nan""","""1 online resource (xviii, 263 p.)"""
b2781,"""Fast data processing systems with SMACK stack : combine the incredible powers of Spark, Mesos, Akka, Cassandra, and Kafka to build data processing platforms that can take on...""","""Estrada, RaÃºl""","""Birmingham, UK""","""Electronic books.""",9781786468062,"""nan""","""1 online resource"""
b2782,"""Fast data processing systems with SMACK stack : combine the incredible powers of Spark, Mesos, Akka, Cassandra, and Kafka to build data processing platforms that can take on...""","""Estrada, RaÃºl""","""Birmingham, UK""","""Electronic books.""",9781786468062,"""nan""","""1 online resource"""
b2783,"""Multimedia forensics and security""","""Li, Chang-Tsun.""","""Hershey""","""Electronic books.""",9781599048697,"""nan""","""1 online resource (xix, 396 p.)"""
b2784,"""Privacy technologies and policy : first Annual Privacy Forum, APF 2012, Limassol, Cyprus, October 10-11, 2012, Revised selected papers""","""Preneel, Bart, | Ikonomou, Demosthenes,""","""Heidelberg""","""Electronic books.""",9783642540691,"""Lecture notes in computer science ; 8319. 0302-9743 LNCS sublibrary. SL 4, Security and cryptology.""","""1 online resource (xii, 215 pages)"""
b2785,"""Privacy technologies and policy : second Annual Privacy Forum, APF 2014, Athens, Greece, May 20-21, 2014, proceedings""","""Preneel, Bart, | Ikonomou, Demosthenes,""","""Heidelberg""","""Electronic books.""",9783319067490,"""Lecture notes in computer science ; 8450. 0302-9743 LNCS sublibrary. SL 4, Security and cryptology.""","""1 online resource (xii, 191 pages)"""
b2786,"""Information security and privacy : 19th Australasian Conference, ACISP 2014, Wollongong, NSW, Australia, July 7-9, 2014. Proceedings""","""Susilo, Willy, | Mu, Yi,""","""Cham""","""Electronic books.""",9783319083445,"""Lecture notes in computer science ; 8544. 0302-9743 LNCS sublibrary. SL 4, Security and cryptology.""","""1 online resource (xiv, 464 pages)"""
b2787,"""Computer security-- ESORICS 2014 : 19th European Symposium on Research in Computer Security, Wroclaw, Poland, September 7-11, 2014. Proceedings. Part II""","""KutyÅowski, MirosÅaw, | Vaidya, Jaideep,""","""Cham""","""Electronic books.""",9783319112121,"""Lecture notes in computer science ; 8713. 0302-9743 LNCS sublibrary. SL 4, Security and cryptology.""","""1 online resource (xvi, 516 pages)"""
b2788,"""Computer security-- ESORICS 2014 : 19th European Symposium on Research in Computer Security, Wroclaw, Poland, September 7-11, 2014. Proceedings. Part I""","""KutyÅowski, MirosÅaw, | Vaidya, Jaideep,""","""Cham""","""Electronic books.""",9783319112039,"""Lecture notes in computer science ; 8712. 0302-9743 LNCS sublibrary. SL 4, Security and cryptology.""","""1 online resource (xvi, 545 pages)"""
b2789,"""Provable security : 8th International Conference, ProvSec 2014, Hong Kong, China, October 9-10, 2014. Proceedings""","""Chow, Sherman S. M.,""","""Cham""","""Electronic books.""",9783319124759,"""Lecture notes in computer science ; 8782. 0302-9743 LNCS sublibrary. SL 4, Security and cryptology.""","""1 online resource (xviii, 351 pages)"""
b2790,"""Information systems security and privacy : first International Conference, ICISSP 2015, Angers, France, February 9-11, 2015, Revised selected papers""","""Camp, Olivier, | Weippl, Edgar R., | Bidan, Christophe, | AÃ¯meur, Esma,""","""Cham""","""Electronic books.""",9783319276687,"""Communications in computer and information science ; 576. 1865-0929""","""1 online resource (xii, 251 pages)"""
b2791,"""Provable security : 10th International Conference, ProvSec 2016, Nanjing, China, November 10-11, 2016, Proceedings""","""Chen, Liqun, | Han, Jinguang,""","""Cham, Switzerland""","""Electronic books.""",9783319474229,"""Lecture notes in computer science ; 10005. 0302-9743 LNCS sublibrary. SL 4, Security and cryptology.""","""1 online resource (xiii, 394 pages)"""
b2792,"""Provable security : 10th International Conference, ProvSec 2016, Nanjing, China, November 10-11, 2016, Proceedings""","""Chen, Liqun, | Han, Jinguang,""","""Cham, Switzerland""","""Electronic books.""",9783319474229,"""Lecture notes in computer science ; 10005. 0302-9743 LNCS sublibrary. SL 4, Security and cryptology.""","""1 online resource (xiii, 394 pages)"""
b2793,"""Information systems security and privacy : second International Conference, ICISSP 2016, Rome, Italy, February 19-21, 2016, Revised selected papers""","""Camp, Olivier, | Furnell, Steven, | Mori, Paolo,""","""Cham, Switzerland""","""Electronic books.""",9783319544335,"""Communications in computer and information science ; 691. 1865-0929""","""1 online resource (xii, 215 pages)"""
b2794,"""Paradigms in cryptology -- Mycrypt 2016 : malicious and exploratory cryptology : second International Conference, Mycrypt 2016, Kuala Lumpur, Malaysia, December 1-2, 2016,...""","""Phan, Raphael C.-W. | Yung, Moti,""","""Cham, Switzerland""","""Electronic books.""",9783319612737,"""Lecture notes in computer science ; 10311. 0302-9743 LNCS sublibrary. SL 4, Security and cryptology.""","""1 online resource (xi, 573 pages)"""
b2795,"""Privacy technologies and policy : 5th Annual Privacy Forum, APF 2017, Vienna, Austria, June 7-8, 2017, Revised selected papers""","""Schweighofer, Erich, | Leitold, Herbert, | Mitrakas, Andreas, | Rannenberg, Kai,""","""Cham""","""Electronic books.""",9783319672809,"""Lecture notes in computer science ; 10518. 0302-9743 LNCS sublibrary. SL 4, Security and cryptology.""","""1 online resource (xiv, 231 pages)"""
b2796,"""Provable security : 11th International Conference, ProvSec 2017, Xi'an, China, October 23-25, 2017, Proceedings""","""Okamoto, Tatsuaki, | Yu, Yong, | Au, Man-Ho, | Li, Yannan,""","""Cham, Switzerland""","""Electronic books.""",9783319686370,"""Lecture notes in computer science ; 10592. 0302-9743 LNCS sublibrary. SL 4, Security and cryptology.""","""1 online resource (xiii, 508 pages)"""
b2797,"""Information theoretic security : 10th International Conference, ICITS 2017, Hong Kong, China, November 29-December 2, 2017, Proceedings""","""Shikata, Junji,""","""Cham, Switzerland""","""Electronic books.""",9783319720890,"""Lecture notes in computer science ; 10681. 0302-9743 LNCS sublibrary. SL 4, Security and cryptology.""","""1 online resource (xii, 235 pages)"""
b2799,"""Getting started with Talend Open Studio for Data Integration""","""Bowen, Jonathan.""","""Birmingham, UK""","""Electronic books.""",9781849514729,"""nan""","""1 online resource"""
b2801,"""Getting started with Talend Open Studio for Data Integration.""","""Bowen, Jonathan.""","""Birmingham, UK""","""Electronic books.""",9781849514729,"""nan""","""1 online resource"""
b2802,"""Visual storytelling : infographic design in news""","""Liu, Yikun, | Dong, Zhao,""","""Mulgrave, Victoria, Australia""","""nan""",9781864706499,"""nan""","""239 pages"""
b2803,"""Classification and Data Analysis : Theory and Application Proceedings of the Biannual Meeting of the Classification Group of SocietÃ  Italiana di Statistica (SIS) Pescara, July...""","""Vichi, Maurizio.""","""Berlin, Heidelberg""","""Electronic books. | Statistics.""",9783642601262,"""Studies in classification, data analysis, and knowledge organization.""","""1 online resource (x, 378 pages)"""
b2804,"""Data structures and efficient algorithms : final report on the DFG special joint initiative""","""Monien, B. | Ottmann, Thomas.""","""Berlin ; Springer-Verlag, c1992.""","""Electronic books. | Conference proceedings.""",9783540471035,"""Lecture notes in computer science ; 594.""","""1 online resource (viii, 389 p.)"""
b2805,"""Computing methods in applied sciences and engineering, 1977, I""","""Glowinski, R. | Lions, J.-L.""","""Berlin ; Springer-Verlag, 1979.""","""Electronic books. | Conference proceedings.""",9783540354116,"""Lecture notes in mathematics (Springer-Verlag) ; 704.""","""1 online resource (vi, 391 pages)"""
b2806,"""Accountability and security in the cloud : First Summer School, Cloud Accountability Project, A4Cloud, Malaga, Spain, June 2-6, 2014, Revised selected papers and lectures""","""Felici, Massimo, | Fernandez-Gago, Carmen,""","""Cham""","""Electronic books.""",9783319171999,"""Lecture notes in computer science ; 8937. 0302-9743 LNCS sublibrary. SL 4, Security and cryptology.""","""1 online resource (x, 307 pages)"""
b2807,"""Mining graph data""","""Cook, Diane J., | Holder, Lawrence B.,""","""Hoboken, N.J.""","""Electronic books.""",9780470073049,"""nan""","""1 online resource (xix, 479 p.)"""
b2809,"""Graph-theoretic concepts in computer science : 37th International Workshop, WG 2011, TeplÃ¡ Monastery, Czech Republic, June 21-24, 2011 : revised papers""","""Kolman, Petr. | KratochvÃ­l, Jan.""","""Heidelberg ; Springer-Verlag, Â©2011.""","""Electronic books. | Conference papers and proceedings.""",9783642258701,"""Lecture notes in computer science ; 6986. Lecture notes in computer science. Advanced research in computing and software science.""","""1 online resource (xi, 344 pages)"""
b2821,"""Mobile authentication : problems and solutions""","""Jakobsson, Markus.""","""New York""","""Electronic books.""",9781461448785,"""SpringerBriefs in computer science.""","""1 online resource (113 pages)."""
b2822,"""Provable Security : 7th International Conference, ProvSec 2013, Melaka, Malaysia, October 23-25, 2013, Proceedings""","""Susilo, Willy, | Reyhanitabar, Reza,""","""Berlin""","""Electronic books. | Conference papers and proceedings.""",9783642412271,"""Lecture notes in computer science ; 8209. LNCS sublibrary. SL 4, Security and cryptology.""","""1 online resource (x, 346 pages)"""
b2823,"""Lightweight cryptography for security and privacy : third International Workshop, LightSec 2014, Istanbul, Turkey, September 1-2, 2014, Revised selected papers""","""Eisenbarth, Thomas, | ÃztÃ¼rk, ErdinÃ§,""","""Cham""","""Electronic books. | Conference papers and proceedings.""",9783319163635,"""Lecture notes in computer science ; 8898. 0302-9743 LNCS sublibrary. SL 4, Security and cryptology.""","""1 online resource (xiii, 169 pages)"""
b2824,"""Information theoretic security : 8th International Conference, ICITS 2015, Lugano, Switzerland, May 2-5, 2015. Proceedings""","""Lehmann, Anja, | Wolf, Stefan,""","""Cham""","""Electronic books. | Conference papers and proceedings.""",9783319174709,"""Lecture notes in computer science ; 9063. 0302-9743 LNCS sublibrary. SL 4, Security and cryptology.""","""1 online resource (xiv, 297 pages)"""
b2825,"""Topics in cryptology - CT-RSA 2016 : the Cryptographers' Track at the RSA Conference 2016, San Francisco, CA, USA, February 29 - March 4, 2016, Proceedings""","""Sako, Kazue""","""Cham""","""Electronic books. | Conference papers and proceedings.""",9783319294858,"""Lecture notes in computer science ; 9610. 0302-9743 LNCS sublibrary. SL 4, Security and cryptology.""","""1 online resource (xi, 465 pages)"""
b2826,"""Privacy technologies and policy : third Annual Privacy Forum, APF 2015, Luxembourg, Luxembourg, October 7-8, 2015, Revised selected papers""","""Berendt, Bettina, | Engel, Thomas | Ikonomou, Demosthenes, | Le MÃ©tayer, D. | Schiffner, Stefan,""","""Cham""","""Electronic books. | Conference papers and proceedings.""",9783319314563,"""Lecture notes in computer science ; 9484. 0302-9743 LNCS sublibrary. SL 4, Security and cryptology.""","""1 online resource (xiv, 213 pages)"""
b2830,"""Data Mining for Design and Manufacturing : Methods and Applications""","""Braha, Dan.""","""Boston, MA""","""Electronic books.""",9781475749113,"""Massive computing ; 3.""","""1 online resource (xviii, 524 p.)."""
b2833,"""Transactions on computational science I""","""Gavrilova, Marina L. | Tan, C. J. Kenneth""","""Berlin ; Springer, c2008.""","""Electronic books.""",9783540792994,"""Lecture notes in computer science ; 4750. Lecture notes in computer science. Journal subline. LNCS sublibrary. SL 1, Theoretical computer science and general issues.""","""1 online resource (x, 180 p.)"""
b2834,"""Master data management in practice : achieving true customer MDM""","""Cervo, Dalton, 1967-""","""Hoboken, NJ""","""Electronic books.""",9781118269053,"""Wiley corporate F & A ; 559.""","""1 online resource (xxiii, 247 pages)"""
b2835,"""Information reuse and integration in academia and industry""","""Ãzyer, Tansel.""","""Vienna""","""Electronic books.""",9783709115381,"""nan""","""1 online resource (xii, 306 p.)"""
b2836,"""Recent Advances in Statistical Research and Data Analysis""","""Baba, Yasumasa.""","""Tokyo""","""Electronic books.""",9784431685449,"""nan""","""1 online resource (VIII, 128 pages)"""
b2838,"""Qualified types : theory and practice""","""Jones, Mark P.""","""Cambridge""","""Electronic books.""",9780511663086,"""Distinguished dissertations in computer science ; no. 9.""","""1 online resource (xii, 157 pages)"""
b2839,"""Advances in computational environment science : selected papers from 2012 International Conference on Environment Science (ICES 2012), Australia, Melbourne, 15-16 January, 2012""","""Lee, Gary.""","""Berlin ; Springer, Â©2012.""","""Electronic books. | Conference papers and proceedings.""",9783642279577,"""Advances in intelligent and soft computing ; 142.""","""1 online resource (xii, 392 pages)."""
b2840,"""Nonnegative matrix and tensor factorizations : applications to exploratory multi-way data analysis and blind source separation""","""Cichocki, Andrzej.""","""Chichester, U.K.""","""Electronic books.""",9780470747285,"""nan""","""1 online resource (xxi, 477 p.)"""
b2841,"""Full Stack Web Performance""","""Barker, Tom""","""O'Reilly Media, Inc., 2017.""","""Electronic books.""",9781491991640,"""nan""","""1 online resource (38 p.)"""
b2842,"""The Disaster Recovery Handbook, 3rd Edition""","""Wallace, Michael""","""AMACOM, 2017.""","""Electronic books.""",9780814438770,"""nan""","""1 online resource (544 p.)"""
b2853,"""Transactions on computational science V : special issue on cognitive knowledge representation""","""Gavrilova, Marina L.""","""Berlin""","""Electronic books.""",9783642020971,"""Lecture notes in computer science ; 5540.""","""1 online resource (xii, 236 p.)"""
b2854,"""Intelligent Data Analysis in Medicine and Pharmacology""","""LavraÄ, Nada.""","""Boston, MA""","""Electronic books.""",9781461560593,"""International series in engineering and computer science ; 414.""","""1 online resource (xxi, 310 pages)."""
b2855,"""Advanced Relational Programming""","""Cacace, Filippo.""","""Dordrecht""","""Electronic books.""",9789400708587,"""Mathematics and Its Applications ; 371.""","""1 online resource (xvi, 394 pages)."""
b2857,"""Graph-theoretic concepts in computer science : 36th international workshop, WG 2010, ZarÃ³s, Crete, Greece, June 28-30, 2010 : revised papers""","""Thilikos, Dimitrios M.""","""Berlin""","""Electronic books. | Conference papers and proceedings.""",9783642169267,"""Lecture notes in computer science ; 6410. 0302-9743 Lecture notes in computer science. Advanced research in computing and software science. LNCS sublibrary. SL 1, Theoretical computer science and general issues.""","""1 online resource (xiii, 338 p.)"""
b2858,"""Automata, Languages and Programming : 22nd International Colloquium, ICALP 95 Szeged, Hungary, July 10-14, 1995 Proceedings""","""FÃ¼lÃ¶p, ZoltÃ¡n.""","""Berlin, Heidelberg""","""Electronic books.""",9783540494256,"""Lecture notes in computer science ; 944. 0302-9743""","""1 online resource"""
b2859,"""Exploring services science : 7th International Conference, IESS 2016, Bucharest, Romania, May 25-27, 2016. Proceedings""","""Borangiu, Theodor, | DrÄgoicea, Monica, | NÃ³voa, Henriqueta,""","""Switzerland""","""Electronic books. | Conference papers and proceedings.""",9783319326894,"""Lecture notes in business information processing ; 247.""","""1 online resource (xvi, 762 pages)"""
b2861,"""Disk-based algorithms for big data""","""Healey, Christopher G. (Christopher Graham), 1967-""","""Boca Raton""","""nan""",9781138196186,"""nan""","""xx, 184 pages ; 25 cm"""
b2888,"""Satellite data compression""","""Huang, Bormin.""","""New York, NY""","""Electronic books.""",9781461411833,"""nan""","""1 online resource (ix, 308 pages)"""
b2891,"""Applications of Data Mining to Electronic Commerce""","""Kohavi, Ron.""","""Boston, MA""","""Electronic books.""",9781461516279,"""nan""","""1 online resource (156 pages)"""
b2892,"""Modeling, learning, and processing of text technological data structures""","""Mehler, Alexander,""","""Berlin ; Springer, Â©2011.""","""Electronic books.""",9783642226137,"""Studies in computational intelligence ; v.370.""","""1 online resource (xv, 396 pages)"""
b2893,"""Practical industrial data networks : design, installation and troubleshooting""","""Mackay, Steve""","""Oxford ; Burlington, MA""","""Electronic books.""",9780080480213,"""Practical professional books from Elsevier.""","""1 online resource (xv, 421 pages)"""
b2894,"""Data Mining and Decision Support : Integration and Collaboration""","""MladeniÄ, Dunja.""","""Boston, MA""","""Electronic books.""",9781461502869,"""International series in engineering and computer science ; 745.""","""1 online resource (xxiii, 275 pages)."""
b2895,"""Advanced data assimilation for geosciences : Ãcole de Physique des Houches : special issue, 28 May-15 June 2012""","""Blayo, Ãric, | Bocquet, Marc, | Cosme, Emmanuel, | Cugliandolo, L. F.""","""Oxford""","""Electronic books. | Conference proceedings.""",9780191035777,"""nan""","""1 online resource"""
b2896,"""An easyguide to research design & SPSS""","""Schwartz, Beth M.""","""Los Angeles""","""nan""",9781452288826,"""nan""","""xiii, 277 pages"""
b2901,"""Conversion of flat files and hierarchical data bases""","""Niemi, Timo.""","""Tampere, Finland""","""nan""",9514418174,"""Acta Universitatis Tamperensis. Ser. A ; vol. 194""","""1 v. (various pagings)"""
b2902,"""A practical guide to analytics for governments : using big data for good""","""Lowman, Marie,""","""Hoboken, New Jersey""","""Electronic books.""",9781119362852,"""nan""","""1 online resource."""
b2903,"""A developer's guide to data modeling for SQL server : covering SQL server 2005 and 2008""","""Johnson, Eric, 1978-""","""Upper Saddle River, N.J.""","""Electronic books.""",9780321497642,"""Addison-Wesley Microsoft technology series.""","""1 online resource (xix, 277 p.)"""
b2904,"""Privacy preserving data mining""","""Vaidya, Jaideep.""","""New York""","""Electronic books.""",9780387294896,"""Advances in information security ; v. 19.""","""1 online resource (120 pages)"""
b2905,"""Computer aided innovation of new materials II : proceedings of the second International Conference and Exhibition on Computer Applications to Materials and Molecular Science and...""","""DÅyama, Masao,""","""Amsterdam""","""Electronic books. | Conference proceedings.""",9781483291475,"""nan""","""1 online resource"""
b2906,"""Spreadsheets in science and engineering""","""Filby, Gordon.""","""Berlin ; Springer, Â©1998.""","""Electronic books.""",9783642802492,"""nan""","""1 online resource (xix, 289 pages)"""
b2907,"""Topics in cryptology -- CT-RSA 2015 : the Cryptographer's Track at the RSA Conference 2015, San Francisco, CA, USA, April 20-24, 2015 : proceedings""","""Nyberg, Kaisa,""","""Cham""","""Electronic books. | Conference papers and proceedings. | Conference papers and proceedings.""",9783319167152,"""Lecture notes in computer science ; 9048. 1611-3349 LNCS sublibrary. SL 4, Security and cryptology.""","""1 online resource (xiii, 508 pages)"""
b2908,"""Information science 101""","""Debons, Anthony.""","""Lanham, Md.""","""nan""",9780810852891,"""nan""","""xix, 241 p."""
b2909,"""The Data Handbook : a Guide to Understanding the Organization and Visualization of Technical Data""","""Fortner, Brand.""","""New York, NY""","""Electronic books.""",9781461225386,"""nan""","""1 online resource (xxix, 350 pages)"""
b2914,"""Transactions on computational science VI""","""Gavrilova, Marina L. | Tan, C. J. Kenneth""","""Berlin""","""Electronic books.""",9783642106491,"""Lecture notes in computer science ; 5730. Lecture notes in computer science. Journal subline.""","""1 online resource (xii, 379 p.)"""
b2916,"""Feature Extraction, Construction and Selection : a Data Mining Perspective""","""Liu, Huan.""","""Boston, MA""","""Electronic books.""",9781461557258,"""International series in engineering and computer science ; 453.""","""1 online resource (xxiv, 410 pages)."""
b2918,"""Advances in computers. Volume 2""","""Alt, Franz L.""","""New York ; Academic Press, 1961.""","""Electronic books.""",9780080566344,"""nan""","""1 online resource (xiii, 434 p.)"""
b2922,"""Engineering secure software and systems : 6th International Symposium, ESSoS 2014, Munich, Germany, February 26-28, 2014 : proceedings""","""JÃ¼rjens, Jan, | Piessens, F. | Bielova, Nataliia,""","""Cham""","""Electronic books.""",9783319048970,"""Lecture notes in computer science ; 8364. 1611-3349 LNCS sublibrary. SL 4, Security and cryptology.""","""1 online resource (XVIII, 231 pages)"""
b2923,"""Information Systems for Crisis Response and Management in Mediterranean Countries : 4th International Conference, ISCRAM-med 2017, Xanthi, Greece, October 18-20, 2017,...""","""Dokas, Ioannis M. | Bellamine-Ben Saoud, NarjÃ¨s. | Dugdale, Julie. | DÃ­az, Paloma.""","""Cham""","""Electronic books.""",9783319676333,"""Lecture Notes in Business Information Processing ; 301. 1865-1348""","""1 online resource (xvi, 221 p.)"""
b2924,"""Scientific computing with automatic result verification""","""Adams, Ernst. | Kulisch, Ulrich.""","""Boston""","""Electronic books.""",9780120442102,"""Mathematics in science and engineering ; v. 189.""","""1 online resource (x, 612 p.)."""
b2925,"""Exploring services science : 6th International Conference, IESS 2015, Porto, Portugal, February 4-6, 2015, Proceedings""","""NÃ³voa, Henriqueta, | DrÄgoicea, Monica,""","""Cham""","""Electronic books. | Conference papers and proceedings.""",9783319149806,"""Lecture notes in business information processing ; 201. 1865-1348""","""1 online resource (xi, 352 pages)"""
b2926,"""Data Compression in Digital Systems""","""Hoffman, Roy.""","""Boston, MA""","""Electronic books.""",9781461560319,"""nan""","""1 online resource (436 pages)"""
b2927,"""Open data structures : an introduction""","""Morin, Pat, 1973-""","""Edmonton, AB""","""nan""",9781927356388,"""Open paths to enriched learning.""","""xiv, 322 pages"""
b2929,"""Information Systems Development and Data Modeling : Conceptual and Philosophical Foundations""","""Hirschheim, R. A. | Klein, Heinz K. | Lyytinen, Kalle.""","""Cambridge""","""Electronic books.""",9780511895425,"""nan""","""1 online resource (304 pages)"""
b2931,"""Global trends in intelligent computing research and development""","""Tripathy, B. K., | Acharjya, D. P.,""","""Hershey, PA""","""Electronic books.""",9781466649378,"""nan""","""1 online resource."""
b2933,"""Enhancing information security and privacy by combining biometrics with cryptography""","""Kanade, Sanjay G.""","""San Rafael, Calif.""","""Electronic books.""",9781608458486,"""Synthesis lectures on information security, privacy and trust ; # 3. 1945-9750""","""1 online resource (xviii, 122 pages)"""
b2936,"""Data-driven Methods for Fault Detection and Diagnosis in Chemical Processes""","""Russell, Evan L.""","""London""","""Electronic books.""",9781447104094,"""Advances in industrial control.""","""1 online resource (xiii, 192 pages)."""
b2937,"""Introduction to scientific and technical computing""","""Willmore, Frank T., | Jankowski, Eric, | Colina, Coray,""","""Boca Raton""","""nan""",9781498745048,"""nan""","""xiv, 289 pages ; 26 cm"""
b2939,"""Introduction to computational social science : principles and applications""","""Cioffi-Revilla, Claudio A., 1951-""","""Cham, Switzerland""","""Electronic books.""",9783319501314,"""Texts in computer science, 1868-0941""","""1 online resource (xxxvi, 607 pages)"""
b2943,"""Simple steps to data encryption : a practical guide to secure computing""","""Loshin, Peter.""","""Waltham, MA""","""Electronic books.""",9780124078826,"""nan""","""1 online resource."""
b2944,"""Simple steps to data encryption : a practical guide to secure computing""","""Loshin, Peter.""","""Waltham, MA""","""Electronic books.""",9780124078826,"""nan""","""1 online resource"""
b2945,"""Selected areas in cryptography : 18th International Workshop, SAC 2011, Toronto, ON, Canada, August 11-12, 2011, Revised selected papers""","""Miri, Ali. | Vaudenay, Serge.""","""Berlin ; Springer, Â©2012.""","""Electronic books. | Conference papers and proceedings.""",9783642284960,"""Lecture notes in computer science ; 7118. LNCS sublibrary. SL 4, Security and cryptology.""","""1 online resource (xiii, 430 pages)."""
b2946,"""Provable security : 6th International Conference, ProvSec 2012, Chengdu, China, September 26-28, 2012. Proceedings""","""Takagi, Tsuyoshi.""","""Berlin ; Springer, Â©2012.""","""Electronic books. | Conference papers and proceedings.""",9783642332722,"""Lecture notes in computer science ; 7496. LNCS sublibrary. SL 4, Security and cryptology.""","""1 online resource."""
b2947,"""Building a culture for network automation""","""Lowe, Scott""","""O'Reilly Media, Inc., 2018.""","""Electronic books.""",9781492030799,"""nan""","""1 online resource (15 p.)"""
b2948,"""Compliance at Speed""","""Lustig, Mark""","""O'Reilly Media, Inc., 2014.""","""Electronic books.""",9781492029663,"""nan""","""1 online resource (34 p.)"""
b2949,"""Continuous Integration vs. Continuous Delivery vs. Continuous Deployment""","""Laster, Brent""","""O'Reilly Media, Inc., 2017.""","""Electronic books.""",9781492028918,"""nan""","""1 online resource (12 p.)"""
b2950,"""DevOps tools: ecosystem overview""","""Davis, Jennifer""","""O'Reilly Media, Inc., 2018.""","""Electronic books.""",9781492028932,"""nan""","""1 online resource (16 p.)"""
b2951,"""Swarm v. Fleet v. Kubernetes v. Mesos""","""Mouat, Adrian""","""O'Reilly Media, Inc., 2017.""","""Electronic books.""",9781492028819,"""nan""","""1 online resource (12 p.)"""
b2952,"""Understanding Agile DevOps""","""Bird, Jim""","""O'Reilly Media, Inc., 2017.""","""Electronic books.""",9781492028499,"""nan""","""1 online resource (13 p.)"""
b2954,"""Information and Database Quality""","""Piattini, Mario G.""","""Boston, MA""","""Electronic books.""",9781461508311,"""Advances in database systems ; 25.""","""1 online resource (xvii, 227 p.)."""
b2955,"""Advanced computational methods in science and engineering""","""Koren, Barry. | Vuik, Kees.""","""Berlin""","""Electronic books.""",9783642033445,"""Lecture notes in computational science and engineering ; 71.""","""1 online resource (x, 492 pages)"""
b2956,"""Beginning database design : from novice to professional""","""Churcher, Clare.""","""New York""","""Electronic books.""",9781430242109,"""Expert's voice in databases.""","""1 online resource (xxv, 225 pages)"""
b2960,"""Intrusion Detection in Distributed Systems : an Abstraction-Based Approach""","""Ning, Peng.""","""Boston, MA""","""Electronic books.""",9781461504672,"""Advances in information security ; 9.""","""1 online resource (156 pages)."""
b2961,"""Data Fusion Applications : Workshop Proceedings Brussels, November 25, 1992""","""Pfleger, S.""","""Berlin, Heidelberg""","""Electronic books.""",9783642849909,"""Research reports ESPRIT. Project 5345, DIMUS ; 1.""","""1 online resource (X, 266 pages)."""
b2962,"""Discovery science : 12th international conference, DS 2009, Porto, Portugal, October 3-5, 2009 : proceedings""","""Gama, JoÃ£o.""","""Berlin ; Springer, Â©2009.""","""Electronic books. | Conference papers and proceedings.""",9783642047473,"""Lecture notes in computer science ; 5808. Lecture notes in computer science. Lecture notes in artificial intelligence. LNCS sublibrary. SL 7, Artificial intelligence.""","""1 online resource (xiii, 474 pages)"""
b2963,"""Exploring services science : second International Conference, IESS 2011, Geneva, Switzerland, February 16-18, 2011, revised selected papers""","""Snene, Mehdi. | RalytÃ©, Jolita. | Morin, Jean-Henry.""","""Berlin ; Springer, Â©2011.""","""Electronic books. | Conference papers and proceedings.""",9783642215476,"""Lecture notes in business information processing ; 82.""","""1 online resource (x, 236 pages)"""
b2964,"""Military strategy and tactics : computer modeling of land war problems : [proceedings]""","""Huber, Reiner K. | Jones, Lynn F. | Reine, Egil.""","""New York""","""Electronic books. | Conference papers and proceedings.""",9781475709582,"""nan""","""1 online resource (ix, 368 pages)"""
b2966,"""Concurrency in Dependable Computing""","""Ezhilchelvan, P. (Paul)""","""Boston, MA""","""Electronic books.""",9781475735734,"""nan""","""1 online resource (xvii, 310 p.)"""
b2967,"""Graph-theoretic concepts in computer science : 43rd International Workshop, WG 2017, Eindhoven, The Netherlands, June 21-23, 2017, Revised selected papers""","""Bodlaender, H. L., | Woeginger, Gerhard,""","""Cham, Switzerland""","""Electronic books.""",9783319687056,"""Lecture notes in computer science ; 10520. 0302-9743 Lecture notes in computer science. Advanced research in computing and software science. LNCS sublibrary. SL 1, Theoretical computer science and general issues.""","""1 online resource (xiii, 440 pages)"""
b2968,"""Graph-theoretic concepts in computer science : 27th international workshop, WG 2001, Boltenhagen, Germany, June 14-16, 2001 ; proceedings""","""BrandstÃ¤dt, Andreas. | Le, Van Bang.""","""Berlin ; Springer, 2001.""","""Electronic books. | Conference proceedings.""",9783540454779,"""Lecture notes in computer science ; 2204. 0302-9743 Lecture notes in computer science. Lecture notes in artificial intelligence.""","""1 online resource (x, 327 p.)"""
b2971,"""Mastering data modeling : a user-driven approach""","""Carlis, John Vincent.""","""Boston""","""Electronic books.""",9780133122633,"""nan""","""1 online resource (xxvi, 377 p.)"""
b2973,"""Fundamental data compression""","""Pu, Ida Mengyi""","""Oxford [U.K.] ; Burlington, MA""","""Electronic books.""",9780080530260,"""nan""","""1 online resource"""
b2974,"""Application of big data for national security : a practitioner's guide to emerging technologies""","""Akhgar, Babak,""","""Oxford, UK ; Waltham, MA""","""Electronic books.""",9780128019733,"""nan""","""1 online resource"""
b2975,"""Patterns of data modeling""","""Blaha, Michael""","""Boca Raton, FL""","""Electronic books.""",9781466533585,"""Emerging directions in database systems and applications.""","""1 online resource (xvi, 240 pages)"""
b2976,"""SPSS 16.0 guide to data analysis""","""NoruÅ¡is, M. J. (Marija J.), 1948-""","""Upper Saddlr River, NJ.""","""nan""",9780136061366,"""nan""","""xviii, 653 p."""
b2977,"""Data modeling essentials""","""Simsion, Graeme C.""","""San Francisco, CA""","""Electronic books.""",9780080488677,"""nan""","""1 online resource (xxvii, 532 pages)"""
