docID,word,startPos,endPos,label,bag,preWord,postWord
196,Patti Hansen delivers lines,268,294,0,4,suck,passion
196,Hansen delivers lines passion,274,302,0,4,Patti,Ben
196,delivers lines passion Ben,281,306,0,4,Hansen,Stein
196,lines passion Ben Stein,290,312,0,4,delivers,started
196,passion Ben Stein started,296,320,0,4,lines,wonder
196,Ben Stein started wonder,304,327,0,4,passion,wasnt
196,Stein started wonder wasnt,308,333,0,4,Ben,dead
196,started wonder wasnt dead,314,338,0,4,Stein,inside
196,wonder wasnt dead inside,322,345,0,4,started,Even
196,wasnt dead inside Even,329,350,0,4,wonder,Bogdanovichs
196,dead inside Even Bogdanovichs,335,363,0,4,wasnt,kids
196,inside Even Bogdanovichs kids,340,368,0,4,dead,awful
196,Even Bogdanovichs kids awful,347,374,0,4,inside,oldest
196,Bogdanovichs kids awful oldest,352,381,0,4,Even,one
196,kids awful oldest one,365,385,0,4,Bogdanovichs,definitely
196,awful oldest one definitely,370,396,0,4,kids,reading
196,oldest one definitely reading,376,404,0,4,awful,lines
196,one definitely reading lines,383,410,0,4,oldest,cue
196,definitely reading lines cue,387,414,0,4,one,card
196,reading lines cue card,398,419,0,4,definitely,movie
196,lines cue card movie,406,425,0,4,reading,seriously
196,cue card movie seriously,412,435,0,4,lines,horrible
196,card movie seriously horrible,416,444,0,4,cue,Theres
196,movie seriously horrible Theres,421,451,0,4,card,reason
196,seriously horrible Theres reason,427,458,0,4,movie,Bogdanovich
196,horrible Theres reason Bogdanovich,437,470,0,4,seriously,couldnt
196,Theres reason Bogdanovich couldnt,446,478,0,4,horrible,get
196,reason Bogdanovich couldnt get,453,482,0,4,Theres,another
196,Bogdanovich couldnt get another,460,490,0,4,reason,project
196,couldnt get another project,472,498,0,4,Bogdanovich,years
196,get another project years,480,504,0,4,couldnt,later
196,another project years later,484,510,0,4,get,Please
196,project years later Please,492,517,0,4,another,dont
196,years later Please dont,500,522,0,4,project,watch
196,later Please dont watch,506,528,0,4,years,see
196,Please dont watch see,512,532,0,4,later,television
196,dont watch see television,519,543,0,4,Please,listings
196,watch see television listings,524,552,0,4,dont,cancel
196,see television listings cancel,530,559,0,4,watch,cable
196,television listings cancel cable,534,565,0,4,see,friend
196,listings cancel cable friend,545,572,0,4,television,suggests
196,cancel cable friend suggests,554,581,0,4,listings,reconsider
196,cable friend suggests reconsider,561,592,0,4,cancel,friendship
196,friend suggests reconsider friendship,567,603,0,4,cable,spouse
196,suggests reconsider friendship spouse,574,610,0,4,friend,wants
196,reconsider friendship spouse wants,583,616,0,4,suggests,watch
196,friendship spouse wants watch,594,622,0,4,reconsider,youre
196,spouse wants watch youre,605,628,0,4,friendship,better
196,wants watch youre better,612,635,0,4,spouse,finding
196,watch youre better finding,618,643,0,4,wants,another
196,youre better finding another,624,651,0,4,watch,soulmate
196,better finding another soulmate,630,660,0,4,youre,Id
196,finding another soulmate Id,637,663,0,4,better,rather
196,another soulmate Id rather,645,670,0,4,finding,gouge
196,soulmate Id rather gouge,653,676,0,4,another,eyes
196,Id rather gouge eyes,662,681,0,4,soulmate,lawn
196,rather gouge eyes lawn,665,686,0,4,Id,darts
196,gouge eyes lawn darts,672,692,0,4,rather,sit
196,eyes lawn darts sit,678,696,0,4,gouge,piece
196,lawn darts sit piece,683,702,0,4,eyes,garbage
196,darts sit piece garbage,688,710,0,4,lawn,could
196,sit piece garbage could,694,716,0,4,darts,sum
196,piece garbage could sum,698,720,0,4,sit,film
196,garbage could sum film,704,725,0,4,piece,one
196,could sum film one,712,729,0,4,garbage,word
196,sum film one word,718,734,0,4,could,word
196,film one word word,722,739,0,4,sum,would
196,one word word would,727,745,0,4,film,NA
68,Like,0,3,0,1,NA,earlier
68,earlier,5,11,0,1,Like,film
68,film,13,16,0,1,earlier,Glass
68,Glass,18,22,0,1,film,Cage
68,Cage,24,27,0,1,Glass,Agust
68,Agust,29,33,0,1,Cage,Villaronga
68,Villaronga,35,44,0,1,Agust,achieves
68,achieves,46,53,0,1,Villaronga,intense
68,intense,55,61,0,1,achieves,highly
68,highly,63,68,0,1,intense,poetic
68,poetic,70,75,0,1,highly,canvas
68,canvas,77,82,0,1,poetic,even
68,even,84,87,0,1,canvas,refined
68,refined,89,95,0,1,even,visually
68,visually,97,104,0,1,refined,predecessor
68,predecessor,106,116,0,1,visually,one
68,one,118,120,0,1,predecessor,visually
68,visually,122,129,0,1,one,accomplished
68,accomplished,131,142,0,1,visually,haunting
68,haunting,144,151,0,1,accomplished,pictures
68,pictures,153,160,0,1,haunting,one
68,one,162,164,0,1,pictures,could
68,could,166,170,0,1,one,ever
68,ever,172,175,0,1,could,see
68,see,177,179,0,1,ever,heightened
68,heightened,181,190,0,1,see,drama
68,drama,192,196,0,1,heightened,intensity
68,intensity,198,206,0,1,drama,undertone
68,undertone,208,216,0,1,intensity,violence
68,violence,218,225,0,1,undertone,threatens
68,threatens,227,235,0,1,violence,melodramatic
68,melodramatic,237,248,0,1,threatens,farcical
68,farcical,250,257,0,1,melodramatic,yet
68,yet,259,261,0,1,farcical,never
68,never,263,267,0,1,yet,steps
68,steps,269,273,0,1,never,way
68,way,275,277,0,1,steps,pulls
68,pulls,279,283,0,1,way,almost
68,almost,285,290,0,1,pulls,impossible
68,impossible,292,301,0,1,almost,feat
68,feat,303,306,0,1,impossible,overthetop
68,overthetop,308,317,0,1,feat,yet
68,yet,319,321,0,1,overthetop,painfully
68,painfully,323,331,0,1,yet,restrained
68,restrained,333,342,0,1,painfully,charged
68,charged,344,350,0,1,restrained,yet
68,yet,352,354,0,1,charged,understated
68,understated,356,366,0,1,yet,even
68,even,368,371,0,1,understated,explosives
68,explosives,373,382,0,1,even,finales
68,finales,384,390,0,1,explosives,virtuosic
68,virtuosic,392,400,0,1,finales,feasts
68,feasts,402,407,0,1,virtuosic,eye
68,eye,409,411,0,1,feasts,Unabashed
68,Unabashed,413,421,0,1,eye,gorgeous
68,gorgeous,423,430,0,1,Unabashed,highly
68,highly,432,437,0,1,gorgeous,tense
68,tense,439,443,0,1,highly,film
68,film,445,448,0,1,tense,simply
68,simply,450,455,0,1,film,NA
68,Like earlier,0,11,0,2,NA,film
68,earlier film,5,16,0,2,Like,Glass
68,film Glass,13,22,0,2,earlier,Cage
68,Glass Cage,18,27,0,2,film,Agust
68,Cage Agust,24,33,0,2,Glass,Villaronga
68,Agust Villaronga,29,44,0,2,Cage,achieves
68,Villaronga achieves,35,53,0,2,Agust,intense
68,achieves intense,46,61,0,2,Villaronga,highly
68,intense highly,55,68,0,2,achieves,poetic
68,highly poetic,63,75,0,2,intense,canvas
68,poetic canvas,70,82,0,2,highly,even
68,canvas even,77,87,0,2,poetic,refined
68,even refined,84,95,0,2,canvas,visually
68,refined visually,89,104,0,2,even,predecessor
68,visually predecessor,97,116,0,2,refined,one
68,predecessor one,106,120,0,2,visually,visually
68,one visually,118,129,0,2,predecessor,accomplished
68,visually accomplished,122,142,0,2,one,haunting
68,accomplished haunting,131,151,0,2,visually,pictures
68,haunting pictures,144,160,0,2,accomplished,one
68,pictures one,153,164,0,2,haunting,could
68,one could,162,170,0,2,pictures,ever
68,could ever,166,175,0,2,one,see
68,ever see,172,179,0,2,could,heightened
68,see heightened,177,190,0,2,ever,drama
68,heightened drama,181,196,0,2,see,intensity
68,drama intensity,192,206,0,2,heightened,undertone
68,intensity undertone,198,216,0,2,drama,violence
68,undertone violence,208,225,0,2,intensity,threatens
68,violence threatens,218,235,0,2,undertone,melodramatic
68,threatens melodramatic,227,248,0,2,violence,farcical
68,melodramatic farcical,237,257,0,2,threatens,yet
68,farcical yet,250,261,0,2,melodramatic,never
68,yet never,259,267,0,2,farcical,steps
68,never steps,263,273,0,2,yet,way
68,steps way,269,277,0,2,never,pulls
68,way pulls,275,283,0,2,steps,almost
68,pulls almost,279,290,0,2,way,impossible
68,almost impossible,285,301,0,2,pulls,feat
68,impossible feat,292,306,0,2,almost,overthetop
68,feat overthetop,303,317,0,2,impossible,yet
68,overthetop yet,308,321,0,2,feat,painfully
68,yet painfully,319,331,0,2,overthetop,restrained
68,painfully restrained,323,342,0,2,yet,charged
68,restrained charged,333,350,0,2,painfully,yet
68,charged yet,344,354,0,2,restrained,understated
68,yet understated,352,366,0,2,charged,even
68,understated even,356,371,0,2,yet,explosives
68,even explosives,368,382,0,2,understated,finales
68,explosives finales,373,390,0,2,even,virtuosic
68,finales virtuosic,384,400,0,2,explosives,feasts
68,virtuosic feasts,392,407,0,2,finales,eye
68,feasts eye,402,411,0,2,virtuosic,Unabashed
68,eye Unabashed,409,421,0,2,feasts,gorgeous
68,Unabashed gorgeous,413,430,0,2,eye,highly
68,gorgeous highly,423,437,0,2,Unabashed,tense
68,highly tense,432,443,0,2,gorgeous,film
68,tense film,439,448,0,2,highly,simply
68,film simply,445,455,0,2,tense,NA
68,Like earlier film,0,16,0,3,NA,Glass
68,earlier film Glass,5,22,0,3,Like,Cage
68,film Glass Cage,13,27,0,3,earlier,Agust
68,Glass Cage Agust,18,33,0,3,film,Villaronga
68,Cage Agust Villaronga,24,44,0,3,Glass,achieves
68,Agust Villaronga achieves,29,53,0,3,Cage,intense
68,Villaronga achieves intense,35,61,0,3,Agust,highly
68,achieves intense highly,46,68,0,3,Villaronga,poetic
68,intense highly poetic,55,75,0,3,achieves,canvas
68,highly poetic canvas,63,82,0,3,intense,even
68,poetic canvas even,70,87,0,3,highly,refined
68,canvas even refined,77,95,0,3,poetic,visually
68,even refined visually,84,104,0,3,canvas,predecessor
68,refined visually predecessor,89,116,0,3,even,one
68,visually predecessor one,97,120,0,3,refined,visually
68,predecessor one visually,106,129,0,3,visually,accomplished
68,one visually accomplished,118,142,0,3,predecessor,haunting
68,visually accomplished haunting,122,151,0,3,one,pictures
68,accomplished haunting pictures,131,160,0,3,visually,one
68,haunting pictures one,144,164,0,3,accomplished,could
68,pictures one could,153,170,0,3,haunting,ever
68,one could ever,162,175,0,3,pictures,see
68,could ever see,166,179,0,3,one,heightened
68,ever see heightened,172,190,0,3,could,drama
68,see heightened drama,177,196,0,3,ever,intensity
68,heightened drama intensity,181,206,0,3,see,undertone
68,drama intensity undertone,192,216,0,3,heightened,violence
68,intensity undertone violence,198,225,0,3,drama,threatens
68,undertone violence threatens,208,235,0,3,intensity,melodramatic
68,violence threatens melodramatic,218,248,0,3,undertone,farcical
68,threatens melodramatic farcical,227,257,0,3,violence,yet
68,melodramatic farcical yet,237,261,0,3,threatens,never
68,farcical yet never,250,267,0,3,melodramatic,steps
68,yet never steps,259,273,0,3,farcical,way
68,never steps way,263,277,0,3,yet,pulls
68,steps way pulls,269,283,0,3,never,almost
68,way pulls almost,275,290,0,3,steps,impossible
68,pulls almost impossible,279,301,0,3,way,feat
68,almost impossible feat,285,306,0,3,pulls,overthetop
68,impossible feat overthetop,292,317,0,3,almost,yet
68,feat overthetop yet,303,321,0,3,impossible,painfully
68,overthetop yet painfully,308,331,0,3,feat,restrained
68,yet painfully restrained,319,342,0,3,overthetop,charged
68,painfully restrained charged,323,350,0,3,yet,yet
68,restrained charged yet,333,354,0,3,painfully,understated
68,charged yet understated,344,366,0,3,restrained,even
68,yet understated even,352,371,0,3,charged,explosives
68,understated even explosives,356,382,0,3,yet,finales
68,even explosives finales,368,390,0,3,understated,virtuosic
68,explosives finales virtuosic,373,400,0,3,even,feasts
68,finales virtuosic feasts,384,407,0,3,explosives,eye
68,virtuosic feasts eye,392,411,0,3,finales,Unabashed
68,feasts eye Unabashed,402,421,0,3,virtuosic,gorgeous
68,eye Unabashed gorgeous,409,430,0,3,feasts,highly
68,Unabashed gorgeous highly,413,437,0,3,eye,tense
68,gorgeous highly tense,423,443,0,3,Unabashed,film
68,highly tense film,432,448,0,3,gorgeous,simply
68,tense film simply,439,455,0,3,highly,NA
68,Like earlier film Glass,0,22,0,4,NA,Cage
68,earlier film Glass Cage,5,27,0,4,Like,Agust
68,film Glass Cage Agust,13,33,0,4,earlier,Villaronga
68,Glass Cage Agust Villaronga,18,44,0,4,film,achieves
68,Cage Agust Villaronga achieves,24,53,0,4,Glass,intense
68,Agust Villaronga achieves intense,29,61,0,4,Cage,highly
68,Villaronga achieves intense highly,35,68,0,4,Agust,poetic
68,achieves intense highly poetic,46,75,0,4,Villaronga,canvas
68,intense highly poetic canvas,55,82,0,4,achieves,even
68,highly poetic canvas even,63,87,0,4,intense,refined
68,poetic canvas even refined,70,95,0,4,highly,visually
68,canvas even refined visually,77,104,0,4,poetic,predecessor
68,even refined visually predecessor,84,116,0,4,canvas,one
68,refined visually predecessor one,89,120,0,4,even,visually
68,visually predecessor one visually,97,129,0,4,refined,accomplished
68,predecessor one visually accomplished,106,142,0,4,visually,haunting
68,one visually accomplished haunting,118,151,0,4,predecessor,pictures
68,visually accomplished haunting pictures,122,160,0,4,one,one
68,accomplished haunting pictures one,131,164,0,4,visually,could
68,haunting pictures one could,144,170,0,4,accomplished,ever
68,pictures one could ever,153,175,0,4,haunting,see
68,one could ever see,162,179,0,4,pictures,heightened
68,could ever see heightened,166,190,0,4,one,drama
68,ever see heightened drama,172,196,0,4,could,intensity
68,see heightened drama intensity,177,206,0,4,ever,undertone
68,heightened drama intensity undertone,181,216,0,4,see,violence
68,drama intensity undertone violence,192,225,0,4,heightened,threatens
68,intensity undertone violence threatens,198,235,0,4,drama,melodramatic
68,undertone violence threatens melodramatic,208,248,0,4,intensity,farcical
68,violence threatens melodramatic farcical,218,257,0,4,undertone,yet
68,threatens melodramatic farcical yet,227,261,0,4,violence,never
68,melodramatic farcical yet never,237,267,0,4,threatens,steps
68,farcical yet never steps,250,273,0,4,melodramatic,way
68,yet never steps way,259,277,0,4,farcical,pulls
68,never steps way pulls,263,283,0,4,yet,almost
68,steps way pulls almost,269,290,0,4,never,impossible
68,way pulls almost impossible,275,301,0,4,steps,feat
68,pulls almost impossible feat,279,306,0,4,way,overthetop
68,almost impossible feat overthetop,285,317,0,4,pulls,yet
68,impossible feat overthetop yet,292,321,0,4,almost,painfully
68,feat overthetop yet painfully,303,331,0,4,impossible,restrained
68,overthetop yet painfully restrained,308,342,0,4,feat,charged
68,yet painfully restrained charged,319,350,0,4,overthetop,yet
68,painfully restrained charged yet,323,354,0,4,yet,understated
68,restrained charged yet understated,333,366,0,4,painfully,even
68,charged yet understated even,344,371,0,4,restrained,explosives
68,yet understated even explosives,352,382,0,4,charged,finales
68,understated even explosives finales,356,390,0,4,yet,virtuosic
68,even explosives finales virtuosic,368,400,0,4,understated,feasts
68,explosives finales virtuosic feasts,373,407,0,4,even,eye
68,finales virtuosic feasts eye,384,411,0,4,explosives,Unabashed
68,virtuosic feasts eye Unabashed,392,421,0,4,finales,gorgeous
68,feasts eye Unabashed gorgeous,402,430,0,4,virtuosic,highly
68,eye Unabashed gorgeous highly,409,437,0,4,feasts,tense
68,Unabashed gorgeous highly tense,413,443,0,4,eye,film
68,gorgeous highly tense film,423,448,0,4,Unabashed,simply
68,highly tense film simply,432,455,0,4,gorgeous,NA
40,movie,0,4,0,1,NA,misunderstood
40,misunderstood,6,18,0,1,movie,even
40,even,20,23,0,1,misunderstood,funny
40,funny,25,29,0,1,even,think
40,think,31,35,0,1,funny,seeing
40,seeing,37,42,0,1,think,one
40,one,44,46,0,1,seeing,shootings
40,shootings,48,56,0,1,one,stay
40,stay,58,61,0,1,shootings,clear
40,clear,63,67,0,1,stay,one
40,one,69,71,0,1,clear,deals
40,deals,73,77,0,1,one,effects
40,effects,79,85,0,1,deals,trauma
40,trauma,87,92,0,1,effects,survivors
40,survivors,94,102,0,1,trauma,must
40,must,104,107,0,1,survivors,endure
40,endure,109,114,0,1,must,Even
40,Even,116,119,0,1,endure,detectives
40,detectives,121,130,0,1,Even,seeking
40,seeking,132,138,0,1,detectives,answer
40,answer,140,145,0,1,seeking,doWHY
40,doWHY,147,151,0,1,answer,Fantastic
40,Fantastic,153,161,0,1,doWHY,acting
40,acting,163,168,0,1,Fantastic,two
40,two,170,172,0,1,acting,leading
40,leading,174,180,0,1,two,ladies
40,ladies,182,187,0,1,leading,see
40,see,189,191,0,1,ladies,ignore
40,ignore,193,198,0,1,see,affected
40,affected,200,207,0,1,ignore,things
40,things,209,214,0,1,affected,affected
40,affected,216,223,0,1,things,Yes
40,Yes,225,227,0,1,affected,language
40,language,229,236,0,1,Yes,harsh
40,harsh,238,242,0,1,language,times
40,times,244,248,0,1,harsh,suits
40,suits,250,254,0,1,times,characters
40,characters,256,265,0,1,suits,well
40,well,267,270,0,1,characters,loose
40,loose,272,276,0,1,well,ends
40,ends,278,281,0,1,loose,left
40,left,283,286,0,1,ends,unanswered
40,unanswered,288,297,0,1,left,movies
40,movies,299,304,0,1,unanswered,major
40,major,306,310,0,1,movies,issues
40,issues,312,317,0,1,major,dealt
40,dealt,319,323,0,1,issues,movie
40,movie,325,329,0,1,dealt,makes
40,makes,331,335,0,1,movie,major
40,major,337,341,0,1,makes,statement
40,statement,343,351,0,1,major,us
40,us,353,354,0,1,statement,adults
40,adults,356,361,0,1,us,feel
40,feel,363,366,0,1,adults,major
40,major,368,372,0,1,feel,incidents
40,incidents,374,382,0,1,major,Highly
40,Highly,384,389,0,1,incidents,recommended
40,recommended,391,401,0,1,Highly,teens
40,teens,403,407,0,1,recommended,NA
40,movie misunderstood,0,18,0,2,NA,even
40,misunderstood even,6,23,0,2,movie,funny
40,even funny,20,29,0,2,misunderstood,think
40,funny think,25,35,0,2,even,seeing
40,think seeing,31,42,0,2,funny,one
40,seeing one,37,46,0,2,think,shootings
40,one shootings,44,56,0,2,seeing,stay
40,shootings stay,48,61,0,2,one,clear
40,stay clear,58,67,0,2,shootings,one
40,clear one,63,71,0,2,stay,deals
40,one deals,69,77,0,2,clear,effects
40,deals effects,73,85,0,2,one,trauma
40,effects trauma,79,92,0,2,deals,survivors
40,trauma survivors,87,102,0,2,effects,must
40,survivors must,94,107,0,2,trauma,endure
40,must endure,104,114,0,2,survivors,Even
40,endure Even,109,119,0,2,must,detectives
40,Even detectives,116,130,0,2,endure,seeking
40,detectives seeking,121,138,0,2,Even,answer
40,seeking answer,132,145,0,2,detectives,doWHY
40,answer doWHY,140,151,0,2,seeking,Fantastic
40,doWHY Fantastic,147,161,0,2,answer,acting
40,Fantastic acting,153,168,0,2,doWHY,two
40,acting two,163,172,0,2,Fantastic,leading
40,two leading,170,180,0,2,acting,ladies
40,leading ladies,174,187,0,2,two,see
40,ladies see,182,191,0,2,leading,ignore
40,see ignore,189,198,0,2,ladies,affected
40,ignore affected,193,207,0,2,see,things
40,affected things,200,214,0,2,ignore,affected
40,things affected,209,223,0,2,affected,Yes
40,affected Yes,216,227,0,2,things,language
40,Yes language,225,236,0,2,affected,harsh
40,language harsh,229,242,0,2,Yes,times
40,harsh times,238,248,0,2,language,suits
40,times suits,244,254,0,2,harsh,characters
40,suits characters,250,265,0,2,times,well
40,characters well,256,270,0,2,suits,loose
40,well loose,267,276,0,2,characters,ends
40,loose ends,272,281,0,2,well,left
40,ends left,278,286,0,2,loose,unanswered
40,left unanswered,283,297,0,2,ends,movies
40,unanswered movies,288,304,0,2,left,major
40,movies major,299,310,0,2,unanswered,issues
40,major issues,306,317,0,2,movies,dealt
40,issues dealt,312,323,0,2,major,movie
40,dealt movie,319,329,0,2,issues,makes
40,movie makes,325,335,0,2,dealt,major
40,makes major,331,341,0,2,movie,statement
40,major statement,337,351,0,2,makes,us
40,statement us,343,354,0,2,major,adults
40,us adults,353,361,0,2,statement,feel
40,adults feel,356,366,0,2,us,major
40,feel major,363,372,0,2,adults,incidents
40,major incidents,368,382,0,2,feel,Highly
40,incidents Highly,374,389,0,2,major,recommended
40,Highly recommended,384,401,0,2,incidents,teens
40,recommended teens,391,407,0,2,Highly,NA
40,movie misunderstood even,0,23,0,3,NA,funny
40,misunderstood even funny,6,29,0,3,movie,think
40,even funny think,20,35,0,3,misunderstood,seeing
40,funny think seeing,25,42,0,3,even,one
40,think seeing one,31,46,0,3,funny,shootings
40,seeing one shootings,37,56,0,3,think,stay
40,one shootings stay,44,61,0,3,seeing,clear
40,shootings stay clear,48,67,0,3,one,one
40,stay clear one,58,71,0,3,shootings,deals
40,clear one deals,63,77,0,3,stay,effects
40,one deals effects,69,85,0,3,clear,trauma
40,deals effects trauma,73,92,0,3,one,survivors
40,effects trauma survivors,79,102,0,3,deals,must
40,trauma survivors must,87,107,0,3,effects,endure
40,survivors must endure,94,114,0,3,trauma,Even
40,must endure Even,104,119,0,3,survivors,detectives
40,endure Even detectives,109,130,0,3,must,seeking
40,Even detectives seeking,116,138,0,3,endure,answer
40,detectives seeking answer,121,145,0,3,Even,doWHY
40,seeking answer doWHY,132,151,0,3,detectives,Fantastic
40,answer doWHY Fantastic,140,161,0,3,seeking,acting
40,doWHY Fantastic acting,147,168,0,3,answer,two
40,Fantastic acting two,153,172,0,3,doWHY,leading
40,acting two leading,163,180,0,3,Fantastic,ladies
40,two leading ladies,170,187,0,3,acting,see
40,leading ladies see,174,191,0,3,two,ignore
40,ladies see ignore,182,198,0,3,leading,affected
40,see ignore affected,189,207,0,3,ladies,things
40,ignore affected things,193,214,0,3,see,affected
40,affected things affected,200,223,0,3,ignore,Yes
40,things affected Yes,209,227,0,3,affected,language
40,affected Yes language,216,236,0,3,things,harsh
40,Yes language harsh,225,242,0,3,affected,times
40,language harsh times,229,248,0,3,Yes,suits
40,harsh times suits,238,254,0,3,language,characters
40,times suits characters,244,265,0,3,harsh,well
40,suits characters well,250,270,0,3,times,loose
40,characters well loose,256,276,0,3,suits,ends
40,well loose ends,267,281,0,3,characters,left
40,loose ends left,272,286,0,3,well,unanswered
40,ends left unanswered,278,297,0,3,loose,movies
40,left unanswered movies,283,304,0,3,ends,major
40,unanswered movies major,288,310,0,3,left,issues
40,movies major issues,299,317,0,3,unanswered,dealt
40,major issues dealt,306,323,0,3,movies,movie
40,issues dealt movie,312,329,0,3,major,makes
40,dealt movie makes,319,335,0,3,issues,major
40,movie makes major,325,341,0,3,dealt,statement
40,makes major statement,331,351,0,3,movie,us
40,major statement us,337,354,0,3,makes,adults
40,statement us adults,343,361,0,3,major,feel
40,us adults feel,353,366,0,3,statement,major
40,adults feel major,356,372,0,3,us,incidents
40,feel major incidents,363,382,0,3,adults,Highly
40,major incidents Highly,368,389,0,3,feel,recommended
40,incidents Highly recommended,374,401,0,3,major,teens
40,Highly recommended teens,384,407,0,3,incidents,NA
40,movie misunderstood even funny,0,29,0,4,NA,think
40,misunderstood even funny think,6,35,0,4,movie,seeing
40,even funny think seeing,20,42,0,4,misunderstood,one
40,funny think seeing one,25,46,0,4,even,shootings
40,think seeing one shootings,31,56,0,4,funny,stay
40,seeing one shootings stay,37,61,0,4,think,clear
40,one shootings stay clear,44,67,0,4,seeing,one
40,shootings stay clear one,48,71,0,4,one,deals
40,stay clear one deals,58,77,0,4,shootings,effects
40,clear one deals effects,63,85,0,4,stay,trauma
40,one deals effects trauma,69,92,0,4,clear,survivors
40,deals effects trauma survivors,73,102,0,4,one,must
40,effects trauma survivors must,79,107,0,4,deals,endure
40,trauma survivors must endure,87,114,0,4,effects,Even
40,survivors must endure Even,94,119,0,4,trauma,detectives
40,must endure Even detectives,104,130,0,4,survivors,seeking
40,endure Even detectives seeking,109,138,0,4,must,answer
40,Even detectives seeking answer,116,145,0,4,endure,doWHY
40,detectives seeking answer doWHY,121,151,0,4,Even,Fantastic
40,seeking answer doWHY Fantastic,132,161,0,4,detectives,acting
40,answer doWHY Fantastic acting,140,168,0,4,seeking,two
40,doWHY Fantastic acting two,147,172,0,4,answer,leading
40,Fantastic acting two leading,153,180,0,4,doWHY,ladies
40,acting two leading ladies,163,187,0,4,Fantastic,see
40,two leading ladies see,170,191,0,4,acting,ignore
40,leading ladies see ignore,174,198,0,4,two,affected
40,ladies see ignore affected,182,207,0,4,leading,things
40,see ignore affected things,189,214,0,4,ladies,affected
40,ignore affected things affected,193,223,0,4,see,Yes
40,affected things affected Yes,200,227,0,4,ignore,language
40,things affected Yes language,209,236,0,4,affected,harsh
40,affected Yes language harsh,216,242,0,4,things,times
40,Yes language harsh times,225,248,0,4,affected,suits
40,language harsh times suits,229,254,0,4,Yes,characters
40,harsh times suits characters,238,265,0,4,language,well
40,times suits characters well,244,270,0,4,harsh,loose
40,suits characters well loose,250,276,0,4,times,ends
40,characters well loose ends,256,281,0,4,suits,left
40,well loose ends left,267,286,0,4,characters,unanswered
40,loose ends left unanswered,272,297,0,4,well,movies
40,ends left unanswered movies,278,304,0,4,loose,major
40,left unanswered movies major,283,310,0,4,ends,issues
40,unanswered movies major issues,288,317,0,4,left,dealt
40,movies major issues dealt,299,323,0,4,unanswered,movie
40,major issues dealt movie,306,329,0,4,movies,makes
40,issues dealt movie makes,312,335,0,4,major,major
40,dealt movie makes major,319,341,0,4,issues,statement
40,movie makes major statement,325,351,0,4,dealt,us
40,makes major statement us,331,354,0,4,movie,adults
40,major statement us adults,337,361,0,4,makes,feel
40,statement us adults feel,343,366,0,4,major,major
40,us adults feel major,353,372,0,4,statement,incidents
40,adults feel major incidents,356,382,0,4,us,Highly
40,feel major incidents Highly,363,389,0,4,adults,recommended
40,major incidents Highly recommended,368,401,0,4,feel,teens
40,incidents Highly recommended teens,374,407,0,4,major,NA
6,Although,0,7,0,1,NA,didnt
6,didnt,9,13,0,1,Although,like
6,like,15,18,0,1,didnt,Stanley
6,Stanley,20,26,1,1,like,Iris
6,Iris,28,31,1,1,Stanley,tremendously
6,tremendously,33,44,0,1,Iris,film
6,film,46,49,0,1,tremendously,admire
6,admire,51,56,0,1,film,acting
6,acting,58,63,0,1,admire,Jane
6,Jane,65,68,0,1,acting,Fonda
6,Fonda,70,74,0,1,Jane,Robert
6,Robert,76,81,0,1,Fonda,De
6,De,83,84,0,1,Robert,Niro
6,Niro,86,89,0,1,De,great
6,great,91,95,0,1,Niro,movie
6,movie,97,101,0,1,great,havent
6,havent,103,108,0,1,movie,always
6,always,110,115,0,1,havent,fan
6,fan,117,119,0,1,always,Fondas
6,Fondas,121,126,1,1,fan,work
6,work,128,131,0,1,Fondas,delicate
6,delicate,133,140,0,1,work,strong
6,strong,142,147,0,1,delicate,time
6,time,149,152,0,1,strong,De
6,De,154,155,0,1,time,Niro
6,Niro,157,160,0,1,De,ability
6,ability,162,168,0,1,Niro,make
6,make,170,173,0,1,ability,every
6,every,175,179,0,1,make,role
6,role,181,184,0,1,every,portrays
6,portrays,186,193,0,1,role,acting
6,acting,195,200,0,1,portrays,gold
6,gold,202,205,0,1,acting,gives
6,gives,207,211,0,1,gold,great
6,great,213,217,0,1,gives,performance
6,performance,219,229,0,1,great,film
6,film,231,234,0,1,performance,great
6,great,236,240,0,1,film,scene
6,scene,242,246,0,1,great,take
6,take,248,251,0,1,scene,father
6,father,253,258,0,1,take,home
6,home,260,263,0,1,father,elderly
6,elderly,265,271,0,1,home,people
6,people,273,278,0,1,elderly,cant
6,cant,280,283,0,1,people,care
6,care,285,288,0,1,cant,anymore
6,anymore,290,296,0,1,care,break
6,break,298,302,0,1,anymore,heart
6,heart,304,308,0,1,break,wouldnt
6,wouldnt,310,316,0,1,heart,really
6,really,318,323,0,1,wouldnt,recommend
6,recommend,325,333,0,1,really,film
6,film,335,338,0,1,recommend,great
6,great,340,344,0,1,film,cinematic
6,cinematic,346,354,0,1,great,entertainment
6,entertainment,356,368,0,1,cinematic,say
6,say,370,372,0,1,entertainment,wont
6,wont,374,377,0,1,say,see
6,see,379,381,0,1,wont,much
6,much,383,386,0,1,see,bette
6,bette,388,392,0,1,much,acting
6,acting,394,399,0,1,bette,NA
6,Although didnt,0,13,0,2,NA,like
6,didnt like,9,18,0,2,Although,Stanley
6,like Stanley,15,26,0,2,didnt,Iris
6,Stanley Iris,20,31,0,2,like,tremendously
